list_name,familia,name,label
genero,Cactaceae,Pilosocereus,<span>_Pilosocereus_</span>
genero,Apodanthaceae,Pilostyles,<span>_Pilostyles_</span>
genero,Myrtaceae,Pimenta,<span>_Pimenta_</span>
genero,Apiaceae,Pimpinella,<span>_Pimpinella_</span>
genero,Pinaceae,Pinus,<span>_Pinus_</span>
genero,Piperaceae,Piper,<span>_Piper_</span>
genero,Fabaceae,Piptadenia,<span>_Piptadenia_</span>
genero,Asteraceae,Piptocarpha,<span>_Piptocarpha_</span>
genero,Asteraceae,Piptolepis,<span>_Piptolepis_</span>
genero,Picrodendraceae,Piranhea,<span>_Piranhea_</span>
genero,Turneraceae,Piriqueta,<span>_Piriqueta_</span>
genero,Nyctaginaceae,Pisonia,<span>_Pisonia_</span>
genero,Araceae,Pistia,<span>_Pistia_</span>
genero,Bromeliaceae,Pitcairnia,<span>_Pitcairnia_</span>
genero,Pittosporaceae,Pittosporum,<span>_Pittosporum_</span>
genero,Fabaceae,Pityrocarpa,<span>_Pityrocarpa_</span>
genero,Rubiaceae,Planaltina,<span>_Planaltina_</span>
genero,Plantaginaceae,Plantago,<span>_Plantago_</span>
genero,Platanaceae,Platanus,<span>_Platanus_</span>
genero,Fabaceae,Plathymenia,<span>_Plathymenia_</span>
genero,Fabaceae,Platycyamus,<span>_Platycyamus_</span>
genero,Asteraceae,Platypodanthera,<span>_Platypodanthera_</span>
genero,Fabaceae,Platypodium,<span>_Platypodium_</span>
genero,Orchidaceae,Platystele,<span>_Platystele_</span>
genero,Lamiaceae,Plectranthus,<span>_Plectranthus_</span>
genero,Orchidaceae,Plectrophora,<span>_Plectrophora_</span>
genero,Melastomataceae,Pleiochiton,<span>_Pleiochiton_</span>
genero,Celastraceae,Plenckia,<span>_Plenckia_</span>
genero,Bignoniaceae,Pleonotoma,<span>_Pleonotoma_</span>
genero,Euphorbiaceae,Pleradenophora,<span>_Pleradenophora_</span>
genero,Melastomataceae,Pleroma,<span>_Pleroma_</span>
genero,Icacinaceae,Pleurisanthes,<span>_Pleurisanthes_</span>
genero,Lythraceae,Pleurophora,<span>_Pleurophora_</span>
genero,Cyperaceae,Pleurostachys,<span>_Pleurostachys_</span>
genero,Orchidaceae,Pleurothallis,<span>_Pleurothallis_</span>
genero,Myrtaceae,Plinia,<span>_Plinia_</span>
genero,Asteraceae,Pluchea,<span>_Pluchea_</span>
genero,Euphorbiaceae,Plukenetia,<span>_Plukenetia_</span>
genero,Plumbaginaceae,Plumbago,<span>_Plumbago_</span>
genero,Poaceae,Poa,<span>_Poa_</span>
genero,Podocarpaceae,Podocarpus,<span>_Podocarpus_</span>
genero,Asteraceae,Podocoma,<span>_Podocoma_</span>
genero,Podostemaceae,Podostemum,<span>_Podostemum_</span>
genero,Fabaceae,Poecilanthe,<span>_Poecilanthe_</span>
genero,Fabaceae,Poeppigia,<span>_Poeppigia_</span>
genero,Orchidaceae,Pogoniopsis,<span>_Pogoniopsis_</span>
genero,Peraceae,Pogonophora,<span>_Pogonophora_</span>
genero,Fabaceae,Poiretia,<span>_Poiretia_</span>
genero,Caryophyllaceae,Polycarpaea,<span>_Polycarpaea_</span>
genero,Caryophyllaceae,Polycarpon,<span>_Polycarpon_</span>
genero,Polygalaceae,Polygala,<span>_Polygala_</span>
genero,Polygonaceae,Polygonum,<span>_Polygonum_</span>
genero,Orchidaceae,Polystachya,<span>_Polystachya_</span>
genero,Fabaceae,Pomaria,<span>_Pomaria_</span>
genero,Violaceae,Pombalia,<span>_Pombalia_</span>
genero,Pontederiaceae,Pontederia,<span>_Pontederia_</span>
genero,Orchidaceae,Ponthieva,<span>_Ponthieva_</span>
genero,Annonaceae,Porcelia,<span>_Porcelia_</span>
genero,Asteraceae,Porophyllum,<span>_Porophyllum_</span>
genero,Bromeliaceae,Portea,<span>_Portea_</span>
genero,Portulacaceae,Portulaca,<span>_Portulaca_</span>
genero,Rubiaceae,Posoqueria,<span>_Posoqueria_</span>
genero,Potamogetonaceae,Potamogeton,<span>_Potamogeton_</span>
genero,Rosaceae,Potentilla,<span>_Potentilla_</span>
genero,Melastomataceae,Poteranthera,<span>_Poteranthera_</span>
genero,Urticaceae,Pourouma,<span>_Pourouma_</span>
genero,Sapotaceae,Pouteria,<span>_Pouteria_</span>
genero,Sapotaceae,Pradosia,<span>_Pradosia_</span>
genero,Asteraceae,Praxelis,<span>_Praxelis_</span>
genero,Orchidaceae,Prescottia,<span>_Prescottia_</span>
genero,Asteraceae,Prestelia,<span>_Prestelia_</span>
genero,Apocynaceae,Prestonia,<span>_Prestonia_</span>
genero,Oleaceae,Priogymnanthus,<span>_Priogymnanthus_</span>
genero,Celastraceae,Pristimera,<span>_Pristimera_</span>
genero,Verbenaceae,Priva,<span>_Priva_</span>
genero,Salicaceae,Prockia,<span>_Prockia_</span>
genero,Orchidaceae,Promenaea,<span>_Promenaea_</span>
genero,Orchidaceae,Prosthechea,<span>_Prosthechea_</span>
genero,Asteraceae,Proteopsis,<span>_Proteopsis_</span>
genero,Burseraceae,Protium,<span>_Protium_</span>
genero,Lamiaceae,Prunella,<span>_Prunella_</span>
genero,Rosaceae,Prunus,<span>_Prunus_</span>
genero,Malvaceae,Pseudabutilon,<span>_Pseudabutilon_</span>
genero,Bromeliaceae,Pseudananas,<span>_Pseudananas_</span>
genero,Poaceae,Pseudechinolaena,<span>_Pseudechinolaena_</span>
genero,Asteraceae,Pseudelephantopus,<span>_Pseudelephantopus_</span>
genero,Acanthaceae,Pseuderanthemum,<span>_Pseuderanthemum_</span>
genero,Apocynaceae,Pseudibatia,<span>_Pseudibatia_</span>
genero,Iridaceae,Pseudiris,<span>_Pseudiris_</span>
genero,Cactaceae,Pseudoacanthocereus,<span>_Pseudoacanthocereus_</span>
genero,Malvaceae,Pseudobombax,<span>_Pseudobombax_</span>
genero,Asteraceae,Pseudobrickellia,<span>_Pseudobrickellia_</span>
genero,Asteraceae,Pseudognaphalium,<span>_Pseudognaphalium_</span>
genero,Asteraceae,Pseudogynoxys,<span>_Pseudogynoxys_</span>
genero,Orchidaceae,Pseudolaelia,<span>_Pseudolaelia_</span>
genero,Moraceae,Pseudolmedia,<span>_Pseudolmedia_</span>
genero,Fabaceae,Pseudopiptadenia,<span>_Pseudopiptadenia_</span>
genero,Iridaceae,Pseudotrimezia,<span>_Pseudotrimezia_</span>
genero,Myrtaceae,Psidium,<span>_Psidium_</span>
genero,Cucurbitaceae,Psiguria,<span>_Psiguria_</span>
genero,Orchidaceae,Psilochilus,<span>_Psilochilus_</span>
genero,Loranthaceae,Psittacanthus,<span>_Psittacanthus_</span>
genero,Rubiaceae,Psychotria,<span>_Psychotria_</span>
genero,Rubiaceae,Psyllocarpus,<span>_Psyllocarpus_</span>
genero,Malpighiaceae,Pterandra,<span>_Pterandra_</span>
genero,Fabaceae,Pterocarpus,<span>_Pterocarpus_</span>
genero,Asteraceae,Pterocaulon,<span>_Pterocaulon_</span>
genero,Fabaceae,Pterodon,<span>_Pterodon_</span>
genero,Orchidaceae,Pteroglossa,<span>_Pteroglossa_</span>
genero,Fabaceae,Pterogyne,<span>_Pterogyne_</span>
genero,Melastomataceae,Pterolepis,<span>_Pterolepis_</span>
genero,Malvaceae,Pterygota,<span>_Pterygota_</span>
genero,Malpighiaceae,Ptilochaeta,<span>_Ptilochaeta_</span>
genero,Fabaceae,Pueraria,<span>_Pueraria_</span>
genero,Orchidaceae,Pygmaeorchis,<span>_Pygmaeorchis_</span>
genero,Rosaceae,Pyracantha,<span>_Pyracantha_</span>
genero,Bignoniaceae,Pyrostegia,<span>_Pyrostegia_</span>
genero,Rosaceae,Pyrus,<span>_Pyrus_</span>
genero,Vochysiaceae,Qualea,<span>_Qualea_</span>
genero,Malvaceae,Quararibea,<span>_Quararibea_</span>
genero,Amaranthaceae,Quaternella,<span>_Quaternella_</span>
genero,Bromeliaceae,Quesnelia,<span>_Quesnelia_</span>
genero,Cactaceae,Quiabentia,<span>_Quiabentia_</span>
genero,Quiinaceae,Quiina,<span>_Quiina_</span>
genero,Bromeliaceae,Racinaea,<span>_Racinaea_</span>
genero,Poaceae,Raddia,<span>_Raddia_</span>
genero,Poaceae,Raddiella,<span>_Raddiella_</span>
genero,Nyctaginaceae,Ramisia,<span>_Ramisia_</span>
genero,Rubiaceae,Randia,<span>_Randia_</span>
genero,Ranunculaceae,Ranunculus,<span>_Ranunculus_</span>
genero,Brassicaceae,Raphanus,<span>_Raphanus_</span>
genero,Rutaceae,Rauia,<span>_Rauia_</span>
genero,Asteraceae,Raulinoreitzia,<span>_Raulinoreitzia_</span>
genero,Apocynaceae,Rauvolfia,<span>_Rauvolfia_</span>
genero,Strelitziaceae,Ravenala,<span>_Ravenala_</span>
genero,Poaceae,Reimarochloa,<span>_Reimarochloa_</span>
genero,Rhamnaceae,Reissekia,<span>_Reissekia_</span>
genero,Rubiaceae,Remijia,<span>_Remijia_</span>
genero,Orchidaceae,Renanthera,<span>_Renanthera_</span>
genero,Zingiberaceae,Renealmia,<span>_Renealmia_</span>
genero,Poaceae,Renvoizea,<span>_Renvoizea_</span>
genero,Apocynaceae,Rhabdadenia,<span>_Rhabdadenia_</span>
genero,Lamiaceae,Rhabdocaulon,<span>_Rhabdocaulon_</span>
genero,Rhamnaceae,Rhamnidium,<span>_Rhamnidium_</span>
genero,Lamiaceae,Rhaphiodon,<span>_Rhaphiodon_</span>
genero,Arecaceae,Rhapis,<span>_Rhapis_</span>
genero,Poaceae,Rhipidocladum,<span>_Rhipidocladum_</span>
genero,Cactaceae,Rhipsalis,<span>_Rhipsalis_</span>
genero,Araceae,Rhodospatha,<span>_Rhodospatha_</span>
genero,Melastomataceae,Rhynchanthera,<span>_Rhynchanthera_</span>
genero,Fabaceae,Rhynchosia,<span>_Rhynchosia_</span>
genero,Cyperaceae,Rhynchospora,<span>_Rhynchospora_</span>
genero,Poaceae,Rhytachne,<span>_Rhytachne_</span>
genero,Rubiaceae,Richardia,<span>_Richardia_</span>
genero,Phyllanthaceae,Richeria,<span>_Richeria_</span>
genero,Asteraceae,Richterago,<span>_Richterago_</span>
genero,Euphorbiaceae,Ricinus,<span>_Ricinus_</span>
genero,Fabaceae,Riedeliella,<span>_Riedeliella_</span>
genero,Asteraceae,Riencourtia,<span>_Riencourtia_</span>
genero,Phytolaccaceae,Rivina,<span>_Rivina_</span>
genero,Orchidaceae,Rodriguezia,<span>_Rodriguezia_</span>
genero,Asteraceae,Rolandra,<span>_Rolandra_</span>
genero,Euphorbiaceae,Romanoa,<span>_Romanoa_</span>
genero,Brassicaceae,Rorippa,<span>_Rorippa_</span>
genero,Rosaceae,Rosa,<span>_Rosa_</span>
genero,Proteaceae,Roupala,<span>_Roupala_</span>
genero,Connaraceae,Rourea,<span>_Rourea_</span>
genero,Arecaceae,Roystonea,<span>_Roystonea_</span>
genero,Rosaceae,Rubus,<span>_Rubus_</span>
genero,Rubiaceae,Rudgea,<span>_Rudgea_</span>
genero,Acanthaceae,Ruellia,<span>_Ruellia_</span>
genero,Poaceae,Rugoloa,<span>_Rugoloa_</span>
genero,Vochysiaceae,Ruizterania,<span>_Ruizterania_</span>
genero,Polygonaceae,Rumex,<span>_Rumex_</span>
genero,Poaceae,Rupichloa,<span>_Rupichloa_</span>
genero,Polygonaceae,Ruprechtia,<span>_Ruprechtia_</span>
genero,Rubiaceae,Rustia,<span>_Rustia_</span>
genero,Acanthaceae,Ruttya,<span>_Ruttya_</span>
genero,Rubiaceae,Sabicea,<span>_Sabicea_</span>
genero,Poaceae,Saccharum,<span>_Saccharum_</span>
genero,Poaceae,Sacciolepis,<span>_Sacciolepis_</span>
genero,Orchidaceae,Sacoila,<span>_Sacoila_</span>
genero,Alismataceae,Sagittaria,<span>_Sagittaria_</span>
genero,Celastraceae,Salacia,<span>_Salacia_</span>
genero,Salicaceae,Salix,<span>_Salix_</span>
genero,Asteraceae,Salmea,<span>_Salmea_</span>
genero,Vochysiaceae,Salvertia,<span>_Salvertia_</span>
genero,Lamiaceae,Salvia,<span>_Salvia_</span>
genero,Adoxaceae,Sambucus,<span>_Sambucus_</span>
genero,Orchidaceae,Sanderella,<span>_Sanderella_</span>
genero,Sapindaceae,Sapindus,<span>_Sapindus_</span>
genero,Euphorbiaceae,Sapium,<span>_Sapium_</span>
genero,Caryophyllaceae,Saponaria,<span>_Saponaria_</span>
genero,Marantaceae,Saranthe,<span>_Saranthe_</span>
genero,Orchidaceae,Sarcoglottis,<span>_Sarcoglottis_</span>
genero,Orchidaceae,Saundersia,<span>_Saundersia_</span>
genero,Orchidaceae,Sauroglossum,<span>_Sauroglossum_</span>
genero,Ochnaceae,Sauvagesia,<span>_Sauvagesia_</span>
genero,Phyllanthaceae,Savia,<span>_Savia_</span>
genero,Saxifragaceae,Saxifraga,<span>_Saxifraga_</span>
genero,Orchidaceae,Scaphyglottis,<span>_Scaphyglottis_</span>
genero,Acanthaceae,Schaueria,<span>_Schaueria_</span>
genero,Araliaceae,Schefflera,<span>_Schefflera_</span>
genero,Anacardiaceae,Schinopsis,<span>_Schinopsis_</span>
genero,Anacardiaceae,Schinus,<span>_Schinus_</span>
genero,Poaceae,Schizachyrium,<span>_Schizachyrium_</span>
genero,Rubiaceae,Schizocalyx,<span>_Schizocalyx_</span>
genero,Fabaceae,Schizolobium,<span>_Schizolobium_</span>
genero,Schlegeliaceae,Schlegelia,<span>_Schlegelia_</span>
genero,Cactaceae,Schlumbergera,<span>_Schlumbergera_</span>
genero,Fabaceae,Schnella,<span>_Schnella_</span>
genero,Schoepfiaceae,Schoepfia,<span>_Schoepfia_</span>
genero,Apocynaceae,Schubertia,<span>_Schubertia_</span>
genero,Gentianaceae,Schultesia,<span>_Schultesia_</span>
genero,Marcgraviaceae,Schwartzia,<span>_Schwartzia_</span>
genero,Solanaceae,Schwenckia,<span>_Schwenckia_</span>
genero,Menispermaceae,Sciadotenia,<span>_Sciadotenia_</span>
genero,Cyperaceae,Scleria,<span>_Scleria_</span>
genero,Plantaginaceae,Scoparia,<span>_Scoparia_</span>
genero,Lamiaceae,Scutellaria,<span>_Scutellaria_</span>
genero,Orchidaceae,Scuticaria,<span>_Scuticaria_</span>
genero,Balanophoraceae,Scybalium,<span>_Scybalium_</span>
genero,Euphorbiaceae,Sebastiania,<span>_Sebastiania_</span>
genero,Acanthaceae,Sebastianoschaueria,<span>_Sebastianoschaueria_</span>
genero,Apocynaceae,Secondatia,<span>_Secondatia_</span>
genero,Polygalaceae,Securidaca,<span>_Securidaca_</span>
genero,Gesneriaceae,Seemannia,<span>_Seemannia_</span>
genero,Phytolaccaceae,Seguieria,<span>_Seguieria_</span>
genero,Cactaceae,Selenicereus,<span>_Selenicereus_</span>
genero,Celastraceae,Semialarium,<span>_Semialarium_</span>
genero,Gentianaceae,Senaea,<span>_Senaea_</span>
genero,Asteraceae,Senecio,<span>_Senecio_</span>
genero,Euphorbiaceae,Senefeldera,<span>_Senefeldera_</span>
genero,Fabaceae,Senegalia,<span>_Senegalia_</span>
genero,Fabaceae,Senna,<span>_Senna_</span>
genero,Sapindaceae,Serjania,<span>_Serjania_</span>
genero,Fabaceae,Sesbania,<span>_Sesbania_</span>
genero,Solanaceae,Sessea,<span>_Sessea_</span>
genero,Aizoaceae,Sesuvium,<span>_Sesuvium_</span>
genero,Poaceae,Setaria,<span>_Setaria_</span>
genero,Cucurbitaceae,Sicana,<span>_Sicana_</span>
genero,Cucurbitaceae,Sicydium,<span>_Sicydium_</span>
genero,Cucurbitaceae,Sicyos,<span>_Sicyos_</span>
genero,Malvaceae,Sida,<span>_Sida_</span>
genero,Malvaceae,Sidastrum,<span>_Sidastrum_</span>
genero,Sapotaceae,Sideroxylon,<span>_Sideroxylon_</span>
genero,Asteraceae,Sigesbeckia,<span>_Sigesbeckia_</span>
genero,Fabaceae,Sigmoidotropis,<span>_Sigmoidotropis_</span>
genero,Caryophyllaceae,Silene,<span>_Silene_</span>
genero,Simaroubaceae,Simarouba,<span>_Simarouba_</span>
genero,Rubiaceae,Simira,<span>_Simira_</span>
genero,Asteraceae,Simsia,<span>_Simsia_</span>
genero,Brassicaceae,Sinapis,<span>_Sinapis_</span>
genero,Bromeliaceae,Sincoraea,<span>_Sincoraea_</span>
genero,Gesneriaceae,Sinningia,<span>_Sinningia_</span>
genero,Cucurbitaceae,Siolmatra,<span>_Siolmatra_</span>
genero,Rubiaceae,Sipanea,<span>_Sipanea_</span>
genero,Siparunaceae,Siparuna,<span>_Siparuna_</span>
genero,Melastomataceae,Siphanthera,<span>_Siphanthera_</span>
genero,Campanulaceae,Siphocampylus,<span>_Siphocampylus_</span>
genero,Myrtaceae,Siphoneugena,<span>_Siphoneugena_</span>
genero,Brassicaceae,Sisymbrium,<span>_Sisymbrium_</span>
genero,Iridaceae,Sisyrinchium,<span>_Sisyrinchium_</span>
genero,Orchidaceae,Skeptrostachys,<span>_Skeptrostachys_</span>
genero,Apocynaceae,Skytanthus,<span>_Skytanthus_</span>
genero,Elaeocarpaceae,Sloanea,<span>_Sloanea_</span>
genero,Asteraceae,Smallanthus,<span>_Smallanthus_</span>
genero,Smilacaceae,Smilax,<span>_Smilax_</span>
genero,Asteraceae,Soaresia,<span>_Soaresia_</span>
genero,Orchidaceae,Sobralia,<span>_Sobralia_</span>
genero,Solanaceae,Solandra,<span>_Solandra_</span>
genero,Solanaceae,Solanum,<span>_Solanum_</span>
genero,Asteraceae,Solidago,<span>_Solidago_</span>
genero,Asteraceae,Soliva,<span>_Soliva_</span>
genero,Asteraceae,Sonchus,<span>_Sonchus_</span>
genero,Poaceae,Sorghastrum,<span>_Sorghastrum_</span>
genero,Poaceae,Sorghum,<span>_Sorghum_</span>
genero,Moraceae,Sorocea,<span>_Sorocea_</span>
genero,Apiaceae,Spananthe,<span>_Spananthe_</span>
genero,Hernandiaceae,Sparattanthelium,<span>_Sparattanthelium_</span>
genero,Bignoniaceae,Sparattosperma,<span>_Sparattosperma_</span>
genero,Araceae,Spathicarpa,<span>_Spathicarpa_</span>
genero,Araceae,Spathiphyllum,<span>_Spathiphyllum_</span>
genero,Bignoniaceae,Spathodea,<span>_Spathodea_</span>
genero,Orchidaceae,Spathoglottis,<span>_Spathoglottis_</span>
genero,Orchidaceae,Specklinia,<span>_Specklinia_</span>
genero,Rubiaceae,Spermacoce,<span>_Spermacoce_</span>
genero,Asteraceae,Sphaereupatorium,<span>_Sphaereupatorium_</span>
genero,Gesneriaceae,Sphaerorrhiza,<span>_Sphaerorrhiza_</span>
genero,Asteraceae,Sphagneticola,<span>_Sphagneticola_</span>
genero,Rubiaceae,Sphinctanthus,<span>_Sphinctanthus_</span>
genero,Loganiaceae,Spigelia,<span>_Spigelia_</span>
genero,Asteraceae,Spilanthes,<span>_Spilanthes_</span>
genero,Amaranthaceae,Spinacia,<span>_Spinacia_</span>
genero,Rosaceae,Spiraea,<span>_Spiraea_</span>
genero,Rutaceae,Spiranthera,<span>_Spiranthera_</span>
genero,Malvaceae,Spirotheca,<span>_Spirotheca_</span>
genero,Anacardiaceae,Spondias,<span>_Spondias_</span>
genero,Poaceae,Sporobolus,<span>_Sporobolus_</span>
genero,Rubiaceae,Stachyarrhena,<span>_Stachyarrhena_</span>
genero,Lamiaceae,Stachys,<span>_Stachys_</span>
genero,Verbenaceae,Stachytarpheta,<span>_Stachytarpheta_</span>
genero,Rubiaceae,Staelia,<span>_Staelia_</span>
genero,Orchidaceae,Stanhopea,<span>_Stanhopea_</span>
genero,Acanthaceae,Staurogyne,<span>_Staurogyne_</span>
genero,Poaceae,Steinchisma,<span>_Steinchisma_</span>
genero,Poaceae,Steirachne,<span>_Steirachne_</span>
genero,Orchidaceae,Stelis,<span>_Stelis_</span>
genero,Caryophyllaceae,Stellaria,<span>_Stellaria_</span>
genero,Plantaginaceae,Stemodia,<span>_Stemodia_</span>
genero,Acanthaceae,Stenandrium,<span>_Stenandrium_</span>
genero,Asteraceae,Stenocephalum,<span>_Stenocephalum_</span>
genero,Asteraceae,Stenophalium,<span>_Stenophalium_</span>
genero,Orchidaceae,Stenoptera,<span>_Stenoptera_</span>
genero,Acanthaceae,Stenostephanus,<span>_Stenostephanus_</span>
genero,Cactaceae,Stephanocereus,<span>_Stephanocereus_</span>
genero,Dichapetalaceae,Stephanopodium,<span>_Stephanopodium_</span>
genero,Poaceae,Stephostachys,<span>_Stephostachys_</span>
genero,Malvaceae,Sterculia,<span>_Sterculia_</span>
genero,Asteraceae,Stevia,<span>_Stevia_</span>
genero,Asteraceae,Steyermarkina,<span>_Steyermarkina_</span>
genero,Asteraceae,Stifftia,<span>_Stifftia_</span>
genero,Malpighiaceae,Stigmaphyllon,<span>_Stigmaphyllon_</span>
genero,Bromeliaceae,Stigmatodon,<span>_Stigmatodon_</span>
genero,Orchidaceae,Stigmatosema,<span>_Stigmatosema_</span>
genero,Euphorbiaceae,Stillingia,<span>_Stillingia_</span>
genero,Apocynaceae,Stipecoma,<span>_Stipecoma_</span>
genero,Bignoniaceae,Stizophyllum,<span>_Stizophyllum_</span>
genero,Asteraceae,Stomatanthes,<span>_Stomatanthes_</span>
genero,Strelitziaceae,Strelitzia,<span>_Strelitzia_</span>
genero,Poaceae,Streptochaeta,<span>_Streptochaeta_</span>
genero,Poaceae,Streptogyna,<span>_Streptogyna_</span>
genero,Marantaceae,Stromanthe,<span>_Stromanthe_</span>
genero,Asteraceae,Strophopappus,<span>_Strophopappus_</span>
genero,Asteraceae,Struchium,<span>_Struchium_</span>
genero,Loranthaceae,Struthanthus,<span>_Struthanthus_</span>
genero,Loganiaceae,Strychnos,<span>_Strychnos_</span>
genero,Fabaceae,Stryphnodendron,<span>_Stryphnodendron_</span>
genero,Primulaceae,Stylogyne,<span>_Stylogyne_</span>
genero,Fabaceae,Stylosanthes,<span>_Stylosanthes_</span>
genero,Styracaceae,Styrax,<span>_Styrax_</span>
genero,Melastomataceae,Svitramia,<span>_Svitramia_</span>
genero,Fabaceae,Swartzia,<span>_Swartzia_</span>
genero,Fabaceae,Sweetia,<span>_Sweetia_</span>
genero,Arecaceae,Syagrus,<span>_Syagrus_</span>
genero,Asteraceae,Symphyopappus,<span>_Symphyopappus_</span>
genero,Asteraceae,Symphyotrichum,<span>_Symphyotrichum_</span>
genero,Symplocaceae,Symplocos,<span>_Symplocos_</span>
genero,Asteraceae,Synedrella,<span>_Synedrella_</span>
genero,Asteraceae,Synedrellopsis,<span>_Synedrellopsis_</span>
genero,Eriocaulaceae,Syngonanthus,<span>_Syngonanthus_</span>
genero,Araceae,Syngonium,<span>_Syngonium_</span>
genero,Myrtaceae,Syzygium,<span>_Syzygium_</span>
genero,Bignoniaceae,Tabebuia,<span>_Tabebuia_</span>
genero,Apocynaceae,Tabernaemontana,<span>_Tabernaemontana_</span>
genero,Araceae,Taccarum,<span>_Taccarum_</span>
genero,Fabaceae,Tachigali,<span>_Tachigali_</span>
genero,Cactaceae,Tacinga,<span>_Tacinga_</span>
genero,Asteraceae,Tagetes,<span>_Tagetes_</span>
genero,Talinaceae,Talinum,<span>_Talinum_</span>
genero,Sapindaceae,Talisia,<span>_Talisia_</span>
genero,Fabaceae,Tamarindus,<span>_Tamarindus_</span>
genero,Verbenaceae,Tamonea,<span>_Tamonea_</span>
genero,Asteraceae,Tanacetum,<span>_Tanacetum_</span>
genero,Bignoniaceae,Tanaecium,<span>_Tanaecium_</span>
genero,Anacardiaceae,Tapirira,<span>_Tapirira_</span>
genero,Cleomaceae,Tarenaya,<span>_Tarenaya_</span>
genero,Apocynaceae,Tassadia,<span>_Tassadia_</span>
genero,Poaceae,Tatianyx,<span>_Tatianyx_</span>
genero,Cupressaceae,Taxodium,<span>_Taxodium_</span>
genero,Bignoniaceae,Tecoma,<span>_Tecoma_</span>
genero,Asteraceae,Teixeiranthus,<span>_Teixeiranthus_</span>
genero,Apocynaceae,Temnadenia,<span>_Temnadenia_</span>
genero,Fabaceae,Tephrosia,<span>_Tephrosia_</span>
genero,Fabaceae,Teramnus,<span>_Teramnus_</span>
genero,Combretaceae,Terminalia,<span>_Terminalia_</span>
genero,Pentaphylacaceae,Ternstroemia,<span>_Ternstroemia_</span>
genero,Dilleniaceae,Tetracera,<span>_Tetracera_</span>
genero,Aizoaceae,Tetragonia,<span>_Tetragonia_</span>
genero,Gentianaceae,Tetrapollinia,<span>_Tetrapollinia_</span>
genero,Malpighiaceae,Tetrapterys,<span>_Tetrapterys_</span>
genero,Olacaceae,Tetrastylidium,<span>_Tetrastylidium_</span>
genero,Euphorbiaceae,Tetrorchidium,<span>_Tetrorchidium_</span>
genero,Marantaceae,Thalia,<span>_Thalia_</span>
genero,Araceae,Thaumatophyllum,<span>_Thaumatophyllum_</span>
genero,Santalaceae,Thesium,<span>_Thesium_</span>
genero,Sapindaceae,Thinouia,<span>_Thinouia_</span>
genero,Thismiaceae,Thismia,<span>_Thismia_</span>
genero,Cyclanthaceae,Thoracocarpus,<span>_Thoracocarpus_</span>
genero,Malpighiaceae,Thryallis,<span>_Thryallis_</span>
genero,Acanthaceae,Thunbergia,<span>_Thunbergia_</span>
genero,Acanthaceae,Thyrsacanthus,<span>_Thyrsacanthus_</span>
genero,Anacardiaceae,Thyrsodium,<span>_Thyrsodium_</span>
genero,Orchidaceae,Thysanoglossa,<span>_Thysanoglossa_</span>
genero,Melastomataceae,Tibouchina,<span>_Tibouchina_</span>
genero,Asteraceae,Tilesia,<span>_Tilesia_</span>
genero,Bromeliaceae,Tillandsia,<span>_Tillandsia_</span>
genero,Commelinaceae,Tinantia,<span>_Tinantia_</span>
genero,Fabaceae,Tipuana,<span>_Tipuana_</span>
genero,Asteraceae,Tithonia,<span>_Tithonia_</span>
genero,Amaryllidaceae,Tocantinia,<span>_Tocantinia_</span>
genero,Melastomataceae,Tococa,<span>_Tococa_</span>
genero,Rubiaceae,Tocoyena,<span>_Tocoyena_</span>
genero,Celastraceae,Tontelea,<span>_Tontelea_</span>
genero,Meliaceae,Toona,<span>_Toona_</span>
genero,Linderniaceae,Torenia,<span>_Torenia_</span>
genero,Sapindaceae,Toulicia,<span>_Toulicia_</span>
genero,Boraginaceae,Tournefortia,<span>_Tournefortia_</span>
genero,Clusiaceae,Tovomita,<span>_Tovomita_</span>
genero,Clusiaceae,Tovomitopsis,<span>_Tovomitopsis_</span>
genero,Poaceae,Trachypogon,<span>_Trachypogon_</span>
genero,Commelinaceae,Tradescantia,<span>_Tradescantia_</span>
genero,Euphorbiaceae,Tragia,<span>_Tragia_</span>
genero,Poaceae,Tragus,<span>_Tragus_</span>
genero,Burseraceae,Trattinnickia,<span>_Trattinnickia_</span>
genero,Cannabaceae,Trema,<span>_Trema_</span>
genero,Melastomataceae,Trembleya,<span>_Trembleya_</span>
genero,Poaceae,Trichanthecium,<span>_Trichanthecium_</span>
genero,Meliaceae,Trichilia,<span>_Trichilia_</span>
genero,Orchidaceae,Trichocentrum,<span>_Trichocentrum_</span>
genero,Asteraceae,Trichocline,<span>_Trichocline_</span>
genero,Asteraceae,Trichogonia,<span>_Trichogonia_</span>
genero,Asteraceae,Trichogoniopsis,<span>_Trichogoniopsis_</span>
genero,Orchidaceae,Trichosalpinx,<span>_Trichosalpinx_</span>
genero,Cucurbitaceae,Trichosanthes,<span>_Trichosanthes_</span>
genero,Asteraceae,Tridax,<span>_Tridax_</span>
genero,Poaceae,Tridens,<span>_Tridens_</span>
genero,Fabaceae,Trifolium,<span>_Trifolium_</span>
genero,Trigoniaceae,Trigonia,<span>_Trigonia_</span>
genero,Annonaceae,Trigynaea,<span>_Trigynaea_</span>
genero,Cyperaceae,Trilepis,<span>_Trilepis_</span>
genero,Iridaceae,Trimezia,<span>_Trimezia_</span>
genero,Orchidaceae,Triphora,<span>_Triphora_</span>
